score,review,date,cleaned_review,rating,created_at,review_len,word_count,datetime,year,month,day,weekday
10,진짜 오랜만에 재밌는 영화였어요 전달하려는 메시지도 좋고 연출 스토리 다 좋았어요,2026.07.18,진짜 오랜만에 재밌는 영화였어요 전달하려는 메시지도 좋고 연출 스토리 다 좋았어요,10,2026-07-18,45,11,2026-07-18,2026.0,7.0,18.0,5.0
10,다시금 나의 동심을 불러 일으켜준 영화,2026.07.18,다시금 나의 동심을 불러 일으켜준 영화,10,2026-07-18,21,6,2026-07-18,2026.0,7.0,18.0,5.0
6,기대보다는 별로였네요 ㅠㅠ 너무 기대했나봅니다,2026.07.18,기대보다는 별로였네요 ㅠㅠ 너무 기대했나봅니다,6,2026-07-18,25,5,2026-07-18,2026.0,7.0,18.0,5.0
10,토이스토리는 영원해♡,2026.07.18,토이스토리는 영원해,10,2026-07-18,10,2,2026-07-18,2026.0,7.0,18.0,5.0
10,오랜만에 온 가족이 옛추억을 되새기며 재밌게.봤습니다.,2026.07.18,오랜만에 온 가족이 옛추억을 되새기며 재밌게봤습니다,10,2026-07-18,28,6,2026-07-18,2026.0,7.0,18.0,5.0
8,스토리의 주제는 예전 작과 유사했으나 아이들이 점점 장난감과 함께 꿈꾸는 시대가 가고 디지털에 익숙한 세상에 살고 있다는 점에서 씁쓸한 기분이 들었다,2026.07.18,스토리의 주제는 예전 작과 유사했으나 아이들이 점점 장난감과 함께 꿈꾸는 시대가 가고 디지털에 익숙한 세상에 살고 있다는 점에서 씁쓸한 기분이 들었다,8,2026-07-18,83,21,2026-07-18,2026.0,7.0,18.0,5.0
7,"AI의 폐해 그러나 아날로그의 감성이 승 리한다
역시 아날로그다 인간미는ᆢ",2026.07.18,AI의 폐해 그러나 아날로그의 감성이 승 리한다 역시 아날로그다 인간미는ᆢ,7,2026-07-18,41,10,2026-07-18,2026.0,7.0,18.0,5.0
8,전작들에 비해서는 아쉽지만 토이스토리 특유의 순수하고 잔잔한 감성이 좋다,2026.07.18,전작들에 비해서는 아쉽지만 토이스토리 특유의 순수하고 잔잔한 감성이 좋다,8,2026-07-18,40,9,2026-07-18,2026.0,7.0,18.0,5.0
10,아이들이랑 관람했는데 너무 재미있게 봤어요,2026.07.18,아이들이랑 관람했는데 너무 재미있게 봤어요,10,2026-07-18,23,5,2026-07-18,2026.0,7.0,18.0,5.0
10,또 보고 싶어요 귀요미!!,2026.07.18,또 보고 싶어요 귀요미,10,2026-07-18,12,4,2026-07-18,2026.0,7.0,18.0,5.0
10,오랜만에 토이스토리 시리즈 보는데 재밌어요,2026.07.18,오랜만에 토이스토리 시리즈 보는데 재밌어요,10,2026-07-18,23,5,2026-07-18,2026.0,7.0,18.0,5.0
10,아이들이 재밌다고 좋아하네요^^,2026.07.18,아이들이 재밌다고 좋아하네요,10,2026-07-18,15,3,2026-07-18,2026.0,7.0,18.0,5.0
10,"아이와 함께 봤는데, 아이도 재밌다고 하고 가족영화로 추천합니다",2026.07.18,아이와 함께 봤는데 아이도 재밌다고 하고 가족영화로 추천합니다,10,2026-07-18,34,8,2026-07-18,2026.0,7.0,18.0,5.0
8,첫째가 봤는데 아무런 얘기가 없응,2026.07.18,첫째가 봤는데 아무런 얘기가 없응,8,2026-07-18,18,5,2026-07-18,2026.0,7.0,18.0,5.0
8,장난감들의 삶을 보여주는 영화,2026.07.18,장난감들의 삶을 보여주는 영화,8,2026-07-18,16,4,2026-07-18,2026.0,7.0,18.0,5.0
10,감동...이 밀려와요. 아름다운 이야기였어요... 토이스토리에는 감동이 있다.,2026.07.18,감동이 밀려와요 아름다운 이야기였어요 토이스토리에는 감동이 있다,10,2026-07-18,35,7,2026-07-18,2026.0,7.0,18.0,5.0
10,"역시 디즈니,,, 동심을 다시 친구랑 찾앗어요 짱짱 맨 6도 나와랏",2026.07.18,역시 디즈니 동심을 다시 친구랑 찾앗어요 짱짱 맨 6도 나와랏,10,2026-07-18,34,10,2026-07-18,2026.0,7.0,18.0,5.0
10,손녀와 같이 두번이나 보았습니다. 전자기기에 밀려 장난감이 홀대받는 시대상에 울림이 있었습니다,2026.07.18,손녀와 같이 두번이나 보았습니다 전자기기에 밀려 장난감이 홀대받는 시대상에 울림이 있었습니다,10,2026-07-18,51,11,2026-07-18,2026.0,7.0,18.0,5.0
10,역시 토이스토리~^^,2026.07.18,역시 토이스토리,10,2026-07-18,8,2,2026-07-18,2026.0,7.0,18.0,5.0
10,"초4 아들이 보고싶다고해서 기대없이 봤다가 넘 재밌게 봤네요 ㅎ 스토리도 좋고, 중1 아들이랑 아빠도 꼭 보라고 등떠밀었습니다~ 자녀들이랑 함께 보세요~^^",2026.07.18,초4 아들이 보고싶다고해서 기대없이 봤다가 넘 재밌게 봤네요 ㅎ 스토리도 좋고 중1 아들이랑 아빠도 꼭 보라고 등떠밀었습니다 자녀들이랑 함께 보세요,10,2026-07-18,82,20,2026-07-18,2026.0,7.0,18.0,5.0
10,"토이스토리 월드에 끝이란 없다. 언제봐도 즐겁고, 언제봐도 신나고, 언제봐듀 새로운..우리의 토이스토리!! 고마워, 다시 돌아와줘서...",2026.07.18,토이스토리 월드에 끝이란 없다 언제봐도 즐겁고 언제봐도 신나고 언제봐듀 새로운우리의 토이스토리 고마워 다시 돌아와줘서,10,2026-07-18,65,14,2026-07-18,2026.0,7.0,18.0,5.0
10,특히 아이들이 재미있어하네요. 같이본 저도 재미있게 봤어요.,2026.07.18,특히 아이들이 재미있어하네요 같이본 저도 재미있게 봤어요,10,2026-07-18,31,7,2026-07-18,2026.0,7.0,18.0,5.0
10,재미지다 토이스토리 파이브!,2026.07.18,재미지다 토이스토리 파이브,10,2026-07-18,14,3,2026-07-18,2026.0,7.0,18.0,5.0
10,이전 시리즈 못보고 봤는데 아이도 저도 재밌었어요,2026.07.18,이전 시리즈 못보고 봤는데 아이도 저도 재밌었어요,10,2026-07-18,27,7,2026-07-18,2026.0,7.0,18.0,5.0
10,아이들과 다같이 봤는데 재밌었어요ㅎㅎ,2026.07.18,아이들과 다같이 봤는데 재밌었어요ㅎㅎ,10,2026-07-18,20,4,2026-07-18,2026.0,7.0,18.0,5.0
10,진짜 감동 그자체였습니다,2026.07.18,진짜 감동 그자체였습니다,10,2026-07-18,13,3,2026-07-18,2026.0,7.0,18.0,5.0
10,"스토리가 좋았어요.
아이와 함께 보기 너무 좋았어요",2026.07.18,스토리가 좋았어요 아이와 함께 보기 너무 좋았어요,10,2026-07-18,27,7,2026-07-18,2026.0,7.0,18.0,5.0
10,딸과 친구들이 완전 재밋다네요^^,2026.07.18,딸과 친구들이 완전 재밋다네요,10,2026-07-18,16,4,2026-07-18,2026.0,7.0,18.0,5.0
10,애들이 잘보고 재미있어요,2026.07.18,애들이 잘보고 재미있어요,10,2026-07-18,13,3,2026-07-18,2026.0,7.0,18.0,5.0
10,아이들이 너무 재밌게 봤다고 해요.,2026.07.18,아이들이 너무 재밌게 봤다고 해요,10,2026-07-18,18,5,2026-07-18,2026.0,7.0,18.0,5.0
10,토이스토리 전편 시리즈 보다 훨씬 더 재밌는 거 같아요 요즘 시대에 딱 맞게 전자기기가 나와서 친구 사귀는 게 어려웠다가 놀이로 친구 다시 친구 생겨서 감동을 받았습니다,2026.07.18,토이스토리 전편 시리즈 보다 훨씬 더 재밌는 거 같아요 요즘 시대에 딱 맞게 전자기기가 나와서 친구 사귀는 게 어려웠다가 놀이로 친구 다시 친구 생겨서 감동을 받았습니다,10,2026-07-18,94,26,2026-07-18,2026.0,7.0,18.0,5.0
10,감동적인 스토리예요 아이랑 재밌게 봤어요,2026.07.18,감동적인 스토리예요 아이랑 재밌게 봤어요,10,2026-07-18,22,5,2026-07-18,2026.0,7.0,18.0,5.0
10,시대성을 반영하는 명작이네요,2026.07.18,시대성을 반영하는 명작이네요,10,2026-07-18,15,3,2026-07-18,2026.0,7.0,18.0,5.0
10,아이와 처음 봤는데 집중하고 너무 잘 봤어여♥,2026.07.18,아이와 처음 봤는데 집중하고 너무 잘 봤어여,10,2026-07-18,24,7,2026-07-18,2026.0,7.0,18.0,5.0
10,아이들이 매우 만족하였어요,2026.07.18,아이들이 매우 만족하였어요,10,2026-07-18,14,3,2026-07-18,2026.0,7.0,18.0,5.0
9,"픽사가 애정을 가지고 공들여 만든 느낌! 현 시대의 장난감이 겪는 이야기를 유쾌하게 풀어냄. 현재의 이상적인 주인 덕에 살아남고 과거의 추억으로 가치를 찾지만, 앞으로는?",2026.07.18,픽사가 애정을 가지고 공들여 만든 느낌 현 시대의 장난감이 겪는 이야기를 유쾌하게 풀어냄 현재의 이상적인 주인 덕에 살아남고 과거의 추억으로 가치를 찾지만 앞으로는,9,2026-07-18,91,23,2026-07-18,2026.0,7.0,18.0,5.0
5,기대한것 보다 별로였어요,2026.07.18,기대한것 보다 별로였어요,5,2026-07-18,13,3,2026-07-18,2026.0,7.0,18.0,5.0
10,다시 10년 기다리면 6 나오는건가..죽기전에 몸 성할때 10까지 볼수만 있다면..,2026.07.18,다시 10년 기다리면 6 나오는건가죽기전에 몸 성할때 10까지 볼수만 있다면,10,2026-07-18,42,10,2026-07-18,2026.0,7.0,18.0,5.0
10,재미도 있고 감동도 있어요^^,2026.07.18,재미도 있고 감동도 있어요,10,2026-07-18,14,4,2026-07-18,2026.0,7.0,18.0,5.0
7,태블릿에 대한 마지막 항변을 위한 계몽을 이런 식으로...,2026.07.18,태블릿에 대한 마지막 항변을 위한 계몽을 이런 식으로,7,2026-07-18,29,8,2026-07-18,2026.0,7.0,18.0,5.0
10,너무 감동적 입니다..,2026.07.18,너무 감동적 입니다,10,2026-07-18,10,3,2026-07-18,2026.0,7.0,18.0,5.0
10,제시가 주인공인게 전혀 어색하지 않음. 최고다,2026.07.18,제시가 주인공인게 전혀 어색하지 않음 최고다,10,2026-07-18,24,6,2026-07-18,2026.0,7.0,18.0,5.0
10,어릴때 생각나서 신나고 재미있었어요,2026.07.18,어릴때 생각나서 신나고 재미있었어요,10,2026-07-18,19,4,2026-07-18,2026.0,7.0,18.0,5.0
10,"재밋어요
 추천합니다",2026.07.18,재밋어요 추천합니다,10,2026-07-18,10,2,2026-07-18,2026.0,7.0,18.0,5.0
10,시리즈마다 꼭 관람합니다,2026.07.18,시리즈마다 꼭 관람합니다,10,2026-07-18,13,3,2026-07-18,2026.0,7.0,18.0,5.0
10,재미있고 볼거리가 아주 많습니다 최고에요,2026.07.18,재미있고 볼거리가 아주 많습니다 최고에요,10,2026-07-18,22,5,2026-07-18,2026.0,7.0,18.0,5.0
10,"더빙,자막..다 재밌어요.",2026.07.18,더빙자막다 재밌어요,10,2026-07-18,10,2,2026-07-18,2026.0,7.0,18.0,5.0
7,집증도도 떨어지고 크게 흥미롭지 않음,2026.07.18,집증도도 떨어지고 크게 흥미롭지 않음,7,2026-07-18,20,5,2026-07-18,2026.0,7.0,18.0,5.0
10,아이가 너무 좋아하네요.,2026.07.18,아이가 너무 좋아하네요,10,2026-07-18,12,3,2026-07-18,2026.0,7.0,18.0,5.0
10,.재미 있게 봤어요..  영상미도 굿,2026.07.18,재미 있게 봤어요 영상미도 굿,10,2026-07-18,16,5,2026-07-18,2026.0,7.0,18.0,5.0
10,98683535353,2026.07.18,98683535353,10,2026-07-18,11,1,2026-07-18,2026.0,7.0,18.0,5.0
10,제시와 에밀리의 스토리가 최고,2026.07.18,제시와 에밀리의 스토리가 최고,10,2026-07-18,16,4,2026-07-18,2026.0,7.0,18.0,5.0
10,너무너뮤너뮤재밋어요,2026.07.18,너무너뮤너뮤재밋어요,10,2026-07-18,10,1,2026-07-18,2026.0,7.0,18.0,5.0
10,버즈키스신개충격영화개꿀잼!,2026.07.18,버즈키스신개충격영화개꿀잼,10,2026-07-18,13,1,2026-07-18,2026.0,7.0,18.0,5.0
10,여전히 재미있네요~,2026.07.18,여전히 재미있네요,10,2026-07-18,9,2,2026-07-18,2026.0,7.0,18.0,5.0
10,추억 여행에 현 세태에 대한 풍자 한 스푼,2026.07.18,추억 여행에 현 세태에 대한 풍자 한 스푼,10,2026-07-18,23,8,2026-07-18,2026.0,7.0,18.0,5.0
10,가슴 따뜻한 영화 입니다,2026.07.18,가슴 따뜻한 영화 입니다,10,2026-07-18,13,4,2026-07-18,2026.0,7.0,18.0,5.0
10,아이랑 정말 너무너무 재밌게봣어요~,2026.07.18,아이랑 정말 너무너무 재밌게봣어요,10,2026-07-18,18,4,2026-07-18,2026.0,7.0,18.0,5.0
10,행복한 내영이였어여,2026.07.18,행복한 내영이였어여,10,2026-07-18,10,2,2026-07-18,2026.0,7.0,18.0,5.0
10,미디어를 너무 좋아하는 딸아이랑 재밌게 함께 보고 이야기 나눌 수 있는 좋은 시간이였어요,2026.07.17,미디어를 너무 좋아하는 딸아이랑 재밌게 함께 보고 이야기 나눌 수 있는 좋은 시간이였어요,10,2026-07-17,49,13,2026-07-17,2026.0,7.0,17.0,4.0
5,"현실과 맞닿아 있는 소재를 가지고 스토리를
만든게 좀 더 공감이 가서
좋앗어요",2026.07.17,현실과 맞닿아 있는 소재를 가지고 스토리를 만든게 좀 더 공감이 가서 좋앗어요,5,2026-07-17,43,12,2026-07-17,2026.0,7.0,17.0,4.0
10,중간중간 웃음포인트도 있고 재미있었어요!! 아이들과 힘께 보기 좋은 영화입니다.,2026.07.17,중간중간 웃음포인트도 있고 재미있었어요 아이들과 힘께 보기 좋은 영화입니다,10,2026-07-17,41,9,2026-07-17,2026.0,7.0,17.0,4.0
9,태블릿 vs 장난감을  통합했다.,2026.07.17,태블릿 vs 장난감을 통합했다,9,2026-07-17,16,4,2026-07-17,2026.0,7.0,17.0,4.0
10,가족들과 좋은 관람했습니다^^,2026.07.17,가족들과 좋은 관람했습니다,10,2026-07-17,14,3,2026-07-17,2026.0,7.0,17.0,4.0
10,기대보다 완전 이상. 너무 감동적임,2026.07.17,기대보다 완전 이상 너무 감동적임,10,2026-07-17,18,5,2026-07-17,2026.0,7.0,17.0,4.0
7,만화가 좀 예전 느낌이 났어요,2026.07.17,만화가 좀 예전 느낌이 났어요,7,2026-07-17,16,5,2026-07-17,2026.0,7.0,17.0,4.0
10,추억돋네ㅋ 인형들의 모험. 즐겁다,2026.07.17,추억돋네ㅋ 인형들의 모험 즐겁다,10,2026-07-17,17,4,2026-07-17,2026.0,7.0,17.0,4.0
10,역시 어른들의 애니메이션이네요ㅋㅋ 저는 막차를 탔지만 n회차인 분들도 꽤 있었어요~ 재밌었어요!,2026.07.17,역시 어른들의 애니메이션이네요ㅋㅋ 저는 막차를 탔지만 n회차인 분들도 꽤 있었어요 재밌었어요,10,2026-07-17,51,11,2026-07-17,2026.0,7.0,17.0,4.0
10,영화관 관리가 최악이네요.,2026.07.17,영화관 관리가 최악이네요,10,2026-07-17,13,3,2026-07-17,2026.0,7.0,17.0,4.0
10,현재를 살아가는 우리에게 진정으로 중요한 것이 무엇인지 생각하게 만드는 따뜻한 영화인 것 같다.,2026.07.17,현재를 살아가는 우리에게 진정으로 중요한 것이 무엇인지 생각하게 만드는 따뜻한 영화인 것 같다,10,2026-07-17,52,13,2026-07-17,2026.0,7.0,17.0,4.0
10,즐거웠습니다. 다시 보고 싶어요.,2026.07.17,즐거웠습니다 다시 보고 싶어요,10,2026-07-17,16,4,2026-07-17,2026.0,7.0,17.0,4.0
10,연출 좋고 디즈니 적성 느낌이에요 애들이 좋아할 것 같아요,2026.07.17,연출 좋고 디즈니 적성 느낌이에요 애들이 좋아할 것 같아요,10,2026-07-17,32,9,2026-07-17,2026.0,7.0,17.0,4.0
10,너무너무 재밌었어요,2026.07.17,너무너무 재밌었어요,10,2026-07-17,10,2,2026-07-17,2026.0,7.0,17.0,4.0
10,여전히 토이스토리는 삶의 진리를 잘 표현해주는 애니메이션이였다,2026.07.17,여전히 토이스토리는 삶의 진리를 잘 표현해주는 애니메이션이였다,10,2026-07-17,34,7,2026-07-17,2026.0,7.0,17.0,4.0
8,"- 제시는 주인공값을 하고 우디는 깔끔하게 서포트로 퇴장
- 악역은 없다. 설득력은 있지만 뭔가 안일해진 스토리텔링
- 후반부 버즈 단체씬은 생각못한 명장면",2026.07.17,제시는 주인공값을 하고 우디는 깔끔하게 서포트로 퇴장 악역은 없다 설득력은 있지만 뭔가 안일해진 스토리텔링 후반부 버즈 단체씬은 생각못한 명장면,8,2026-07-17,80,19,2026-07-17,2026.0,7.0,17.0,4.0
10,아이들이 정말 좋아합니다^^♡♡♡,2026.07.17,아이들이 정말 좋아합니다,10,2026-07-17,13,3,2026-07-17,2026.0,7.0,17.0,4.0
10,굿굿굿 최고입니다 ㅎㅎ,2026.07.17,굿굿굿 최고입니다 ㅎㅎ,10,2026-07-17,12,3,2026-07-17,2026.0,7.0,17.0,4.0
8,"아이랑같이봤는데 나무아래 땅팔때 같이 울었어요ㅜㅜ 토이스토리는 영상미나 음악이
너무 좋아서 시리즈나오면 바로바로 보러오는 것같아요!",2026.07.17,아이랑같이봤는데 나무아래 땅팔때 같이 울었어요ㅜㅜ 토이스토리는 영상미나 음악이 너무 좋아서 시리즈나오면 바로바로 보러오는 것같아요,8,2026-07-17,72,14,2026-07-17,2026.0,7.0,17.0,4.0
10,시대는 변해도 친구들은 영원함,2026.07.17,시대는 변해도 친구들은 영원함,10,2026-07-17,16,4,2026-07-17,2026.0,7.0,17.0,4.0
10,감동도 반성도 즐겁게 봤어요.,2026.07.17,감동도 반성도 즐겁게 봤어요,10,2026-07-17,15,4,2026-07-17,2026.0,7.0,17.0,4.0
10,잼있고 감동적이였너요!!,2026.07.17,잼있고 감동적이였너요,10,2026-07-17,11,2,2026-07-17,2026.0,7.0,17.0,4.0
10,기대없이 봤는데 정말 좋았어요!,2026.07.17,기대없이 봤는데 정말 좋았어요,10,2026-07-17,16,4,2026-07-17,2026.0,7.0,17.0,4.0
10,스토리가 너무 좋아서 과몰입,2026.07.17,스토리가 너무 좋아서 과몰입,10,2026-07-17,15,4,2026-07-17,2026.0,7.0,17.0,4.0
8,토이스토리는 어전히 3이 띵작,2026.07.17,토이스토리는 어전히 3이 띵작,8,2026-07-17,16,4,2026-07-17,2026.0,7.0,17.0,4.0
10,아이들이 진정으로 누려야 할 세상을 생각해 보게 하는 영화입니다. 스마트 기기에 빼앗긴 시선을 돌이킬 수 있는 가정이 더 많아지길 소망하며...,2026.07.17,아이들이 진정으로 누려야 할 세상을 생각해 보게 하는 영화입니다 스마트 기기에 빼앗긴 시선을 돌이킬 수 있는 가정이 더 많아지길 소망하며,10,2026-07-17,76,20,2026-07-17,2026.0,7.0,17.0,4.0
10,5학년 친구들이랑 진짜 진짜재미있게 봤데용,2026.07.17,5학년 친구들이랑 진짜 진짜재미있게 봤데용,10,2026-07-17,23,5,2026-07-17,2026.0,7.0,17.0,4.0
